Nodes,Samples,Deg,Graph,Data,Rep,Algo,F1,Prec,Rec,SHD,Requests,Actual_CIT,Cond_CIT,Performed_CITs,Bypassed_CITs,Time_Total,Time_CIT,Time_Overhead
30,5000,6,er,linear_sem,29,Standard PC,0.42276422764227634,0.7878787878787878,0.28888888888888886,71.0,23227,15485,15050,15485,7742,3.104252815246582,3.0193910598754883,0.08486175537109375
30,5000,6,sf,linear_sem,0,Standard PC,0.6324786324786325,0.8409090909090909,0.5068493150684932,43.0,13311,10124,9689,10124,3187,2.8952476978302,2.831841468811035,0.06340622901916504
30,5000,6,sf,linear_sem,1,Standard PC,0.6178861788617886,0.8444444444444444,0.48717948717948717,47.0,11920,9048,8613,9048,2872,2.3150086402893066,2.2675938606262207,0.04741477966308594
30,5000,6,sf,linear_sem,2,Standard PC,0.6017699115044247,0.8095238095238095,0.4788732394366197,45.0,11477,8458,8023,8458,3019,2.028778076171875,1.9826796054840088,0.04609847068786621
30,5000,6,sf,linear_sem,3,Standard PC,0.49523809523809526,0.7647058823529411,0.36619718309859156,53.0,8818,6815,6380,6815,2003,1.5571396350860596,1.5190186500549316,0.03812098503112793
30,5000,6,sf,linear_sem,4,Standard PC,0.6153846153846153,0.75,0.5217391304347826,45.0,15678,13524,13089,13524,2154,4.230838298797607,4.166999578475952,0.06383872032165527
30,5000,6,sf,linear_sem,5,Standard PC,0.547008547008547,0.7804878048780488,0.42105263157894735,53.0,13925,10481,10046,10481,3444,2.4106967449188232,2.3539907932281494,0.05670595169067383
30,5000,6,sf,linear_sem,6,Standard PC,0.5409836065573771,0.7674418604651163,0.4177215189873418,56.0,14592,11425,10990,11425,3167,4.1528260707855225,4.090660572052002,0.06216549873352051
30,5000,6,sf,linear_sem,7,Standard PC,0.485981308411215,0.7027027027027027,0.37142857142857144,55.0,12545,9726,9291,9726,2819,2.325409173965454,2.274533271789551,0.05087590217590332
30,5000,6,sf,linear_sem,8,Standard PC,0.6719999999999999,0.875,0.5454545454545454,41.0,17992,15358,14923,15358,2634,4.8919477462768555,4.831751346588135,0.0601963996887207
30,5000,6,sf,linear_sem,9,Standard PC,0.49572649572649574,0.6904761904761905,0.38666666666666666,59.0,13966,10578,10143,10578,3388,3.9262983798980713,3.8553998470306396,0.07089853286743164
